X(E/m),Y(N/m)
330234.959916458057705,4156667.295671495608985
330235.026074406458065,4156667.505230402108282
330235.100840926810633,4156667.703512717504054
330235.103789885411970,4156667.847760246135294
330235.089748537866399,4156668.025656923651695
330235.093151182925794,4156668.192096377722919
330235.059170569526032,4156668.259394676424563
330235.045129224308766,4156668.437291355337948
330235.110833477578126,4156668.624658335000277
330235.113555593881756,4156668.757809900213033
330235.106761764385737,4156668.857854201458395
330235.117865611391608,4156668.968633209355175
330235.175414970028214,4156669.189468712080270
330235.206004394101910,4156669.388654171023518
330235.227077870280482,4156669.554732370190322
330235.247697659942787,4156669.698618639726192
330235.295957910246216,4156669.897442843299359
330235.291432509431615,4156670.108446782920510
330235.366652690223418,4156670.328921027481556
330235.444141294574365,4156670.660354909487069
330235.509845522756223,4156670.847721893806010
330235.548362977278885,4156671.002342872321606
330235.569436444900930,4156671.168421070557088
330235.644656610791571,4156671.388895316515118
330235.747744068503380,4156671.675403461791575
330235.786488360492513,4156671.841120404656976
330235.801675357506610,4156672.151626762002707
330235.823202505765948,4156672.339896888472140
330235.853111379197799,4156672.505794459022582
330235.847451759036630,4156672.661318581551313
330235.841792139341123,4156672.816842703614384
330235.871927853673697,4156672.993836237117648
330235.920188077958301,4156673.192660443950444
330235.924044396728277,4156673.381291829049587
330235.919065301772207,4156673.570103841368109
330235.958490111166611,4156673.769108676817268
330236.024194308207370,4156673.956475663930178
330236.082424146647099,4156674.210599061567336
330236.094435347360559,4156674.365761926397681
330236.089229410863481,4156674.543477974366397
330236.138850676245056,4156674.808877965901047
330236.241938080987893,4156675.095386116765440
330236.272073782223742,4156675.272379653062671
330236.284538665495347,4156675.449734446126968
330236.287941294838674,4156675.616173902526498
330236.344356379820965,4156675.781529592815787
330236.364976142765954,4156675.925415865145624
330236.413236341148149,4156676.124240075238049
330236.461042856331915,4156676.300872356165200
330236.509529892588034,4156676.510792530607432
330236.575234062271193,4156676.698159520979971
330236.604462388786487,4156676.830769203137606
330236.598575919808354,4156676.975197361782193
330236.655217835213989,4156677.151649015955627
330236.693962089484558,4156677.317365962546319
330236.706426961696707,4156677.494720757007599
330236.710510109551251,4156677.694448105990887
330236.669508856139146,4156677.850694736931473
330236.684922670014203,4156678.172297060489655
330236.687417927838396,4156678.294352663215250
330236.763999060436618,4156678.581402702722698
330236.811351874726824,4156678.735843059606850
330236.850549803813919,4156678.923751933965832
330236.836962138768286,4156679.123840537853539
330236.867551504285075,4156679.323026004247367
330236.898367707850412,4156679.533307435922325
330236.920121663890313,4156679.732673531398177
330236.941421936382540,4156679.909847696777433
330236.953659962164238,4156680.076106528285891
330236.965897987829521,4156680.242365358397365
330236.960238363128155,4156680.397889479994774
330236.981084951316006,4156680.552871719468385
330236.976105851354077,4156680.741683732718229
330237.006695210468024,4156680.940869199577719
330237.028449160512537,4156681.140235295053571
330237.058357993606478,4156681.306132872123271
330237.070596017118078,4156681.472391702700406
330237.100278005120344,4156681.627193314488977
330237.095072063500993,4156681.804909365251660
330237.116826012963429,4156682.004275459330529
330237.138579963939264,4156682.203641554806381
330237.151498507591896,4156682.403188277501613
330237.191150102764368,4156682.613289081491530
330237.238729730714113,4156682.778825404122472
330237.259576313372236,4156682.933807644993067
330237.298093696066644,4156683.088428630959243
330237.336611077538691,4156683.243049616925418
330237.358591861149762,4156683.453511677216738
330237.380118964123540,4156683.641781807877123
330237.410708305833396,4156683.840967277530581
330237.468257529719267,4156684.061802794225514
330237.481176068191417,4156684.261349518317729
330237.484578683448490,4156684.427788976114243
330237.487754457630217,4156684.583132471423596
330237.482094832404982,4156684.738656593952328
330237.512684171902947,4156684.937842063605785
330237.525375866331160,4156685.126292822416872
330237.538521246868186,4156685.336935511324555
330237.569337422726676,4156685.547216944396496
330237.617370712570846,4156685.734945196658373
330237.629608725081198,4156685.901204028632492
330237.642073580587748,4156686.078558825422078
330237.663146990700625,4156686.244637029245496
330237.666549604386091,4156686.411076489370316
330237.688303536386229,4156686.610442587174475
330237.737017341889441,4156686.831458731554449
330237.749935874599032,4156687.031005456577986
330237.762173884548247,4156687.197264289483428
330237.747225180966780,4156687.330777110531926
330237.777133986703120,4156687.496674688998610
330237.806815948395524,4156687.651476303581148
330237.855302905838471,4156687.861396485939622
330237.904016701970249,4156688.082412631250918
330237.934379184269346,4156688.270502137020230
330237.965649026096798,4156688.502975502051413
330238.022971371654421,4156688.712715057190508
330238.044498454837594,4156688.900985192041844
330238.056509618356358,4156689.056148060131818
330238.068520781584084,4156689.211310930550098
330238.080985625798348,4156689.388665727339685
330238.093677310447674,4156689.577116488944739
330238.124266623868607,4156689.776301961857826
330238.137638829182833,4156689.998040612787008
330238.177290377439931,4156690.208141422830522
330238.207426006672904,4156690.385134969372302
330238.219664007541724,4156690.551393802277744
330238.250026475754566,4156690.739483309444040
330238.244820532388985,4156690.917199361138046
330238.257512211275753,4156691.105650123208761
330238.270430732634850,4156691.305196849629283
330238.301473721745424,4156691.526574250776321
330238.350187491741963,4156691.747590397950262
330238.389385346672498,4156691.935499281622469
330238.410912416467909,4156692.123769417405128
330238.432212647516280,4156692.300943588837981
330238.453512875770684,4156692.478117760736495
330238.466431392822415,4156692.677664486691356
330238.505856082425453,4156692.876669334247708
330238.528063671838026,4156693.098227362148464
330238.558879808522761,4156693.308508800342679
330238.580633713514544,4156693.507874900475144
330238.610542487294879,4156693.673772483132780
330238.639997579855844,4156693.817478137556463
330238.652235574438237,4156693.983736970927566
330238.629812528728507,4156694.184006202500314
330238.633895652601495,4156694.383733557071537
330238.656103233166505,4156694.605291585903615
330238.695754754939117,4156694.815392396878451
330238.734725752612576,4156694.992205316666514
330238.746510062832385,4156695.136272223666310
330238.749458984471858,4156695.280519757419825
330238.752407906285953,4156695.424767291173339
330238.782997192931361,4156695.623952764086425
330238.787307155143935,4156695.834776083007455
330238.827639190363698,4156696.078164787963033
330238.841011379496194,4156696.299903444014490
330238.871373822388705,4156696.487992954440415
330238.883384970191400,4156696.643155826255679
330238.886787571012974,4156696.809595287777483
330238.907860945211723,4156696.975673495791852
330238.911263545916881,4156697.142112958244979
330238.915346666937694,4156697.341840312816203
330238.937781082524452,4156697.574494305998087
330238.968824040726759,4156697.795871710870415
330239.017084088874981,4156697.994695934467018
330239.029322076006792,4156698.160954769700766
330239.059230831160676,4156698.326852353755385
330239.089366425178014,4156698.503845902625471
330239.102284928492736,4156698.703392630442977
330239.132874200586230,4156698.902578106150031
330239.146019542822614,4156699.113220799714327
330239.194279583636671,4156699.312045025173575
330239.242539620201569,4156699.510869249235839
330239.281056912150234,4156699.665490245912224
330239.284005828900263,4156699.809737779665738
330239.285366867377888,4156699.876313562970608
330239.324110999295954,4156700.042030522134155
330239.336802657693624,4156700.230481286998838
330239.349721155478619,4156700.430028016678989
330239.371475035673939,4156700.629394119139761
330239.393455754965544,4156700.839856185950339
330239.432880400563590,4156701.038861037697643
330239.443530499935150,4156701.127448126673698
330239.464603858417831,4156701.293526337482035
330239.467552773538046,4156701.437773871701211
330239.488852971000597,4156701.614948046859354
330239.510606846888550,4156701.814314150251448
330239.532360724464525,4156702.013680254574865
330239.554795115487650,4156702.246334250550717
330239.585611211834475,4156702.456615692935884
330239.624582166899927,4156702.633428617380559
330239.654490902903490,4156702.799326203763485
330239.675337416003458,4156702.954308451618999
330239.696410768083297,4156703.120386663358659
330239.718164637801237,4156703.319752767682076
330239.748753886495251,4156703.518938247580081
330239.788405352854170,4156703.729039063211530
330239.828056819736958,4156703.939139883499593
330239.867254604236223,4156704.127048774156719
330239.888101112039294,4156704.282031022012234
330239.917783000040799,4156704.436832644976676
330239.947691724169999,4156704.602730231359601
330239.977827286464162,4156704.779723784420639
330239.979868839262053,4156704.879587461706251
330240.010458078701049,4156705.078772941604257
330240.032665617531165,4156705.300330975558609
330240.063708535511978,4156705.521708384621888
330240.102906309883110,4156705.709617276210338
330240.133041866705753,4156705.886610827408731
330240.162723746616393,4156706.041412448976189
330240.192859301459976,4156706.218406002968550
330240.223675372195430,4156706.428687448613346
330240.263326820451766,4156706.638788268901408
330240.294823405449279,4156706.882357608526945
330240.325866311439313,4156707.103735017590225
330240.364837236120366,4156707.280547944828868
330240.377075194497593,4156707.446806784719229
330240.389086315990426,4156707.601969657000154
330240.392715737689286,4156707.779505084734410
330240.405407371057663,4156707.967955852858722
330240.426707544364035,4156708.145130031276494
330240.466585819027387,4156708.366326816380024
330240.497401878936216,4156708.576608262024820
330240.536599636543542,4156708.764517156407237
330240.584632764162961,4156708.952245424967259
330240.623830516356975,4156709.140154318418354
330240.645584358950146,4156709.339520426001400
330240.694297999725677,4156709.560536589007825
330240.724887215474155,4156709.759722071234137
330240.765219152381178,4156710.003110785968602
330240.787426670198329,4156710.224668822716922
330240.826397575438023,4156710.401481753215194
330240.838635524734855,4156710.567740594036877
330240.868090540636331,4156710.711446255445480
330240.889390699216165,4156710.888620433397591
330240.910917697765399,4156711.076890578493476
330240.950342274503782,4156711.275895437225699
330240.998829061398283,4156711.485815637279302
330241.038253634818830,4156711.684820497408509
330241.068842835957184,4156711.884005981497467
330241.090369829675183,4156712.072276125662029
330241.120278514339589,4156712.238173717632890
330241.132743295922410,4156712.415528520476073
330241.163559331675060,4156712.625809970777482
330241.202983897761442,4156712.824814830906689
330241.234026769059710,4156713.046192245557904
330241.273905010719318,4156713.267389034386724
330241.313329572207294,4156713.466393896844238
330241.333949206862599,4156713.610280183609575
330241.337124939425848,4156713.765623683575541
330241.358198244706728,4156713.931701900903136
330241.362281329289544,4156714.131429257802665
330241.375199784291908,4156714.330975991673768
330241.406242648488842,4156714.552353405859321
330241.437285511463415,4156714.773730820044875
330241.476710064685903,4156714.972735682502389
330241.497783370432444,4156715.138813898433000
330241.518856673385017,4156715.304892117157578
330241.540156813745853,4156715.482066297437996
330241.570972833607811,4156715.692347749136388
330241.592953488230705,4156715.902809822931886
330241.642120751726907,4156716.146017918828875
330241.673163605679292,4156716.367395335342735
330241.712134475237690,4156716.544208268634975
330241.732754094759002,4156716.688094558194280
330241.753827393753454,4156716.854172775521874
330241.783736054960173,4156717.020070371218026
330241.823387430806179,4156717.230171198491007
330241.845368075708393,4156717.440633274149150
330241.885473126196302,4156717.672926029656082
330241.916515970951878,4156717.894303446635604
330241.947105139493942,4156718.093488935381174
330241.976786958985031,4156718.248290566727519
330241.988798047939781,4156718.403453444130719
330241.991973773227073,4156718.558796944096684
330242.013500737841241,4156718.747067091055214
330242.043863064842299,4156718.935156616382301
330242.075132740661502,4156719.167629996780306
330242.133135342679452,4156719.410657471977174
330242.172559865517542,4156719.609662337228656
330242.193633150309324,4156719.775740557350218
330242.214479597285390,4156719.930722812656313
330242.244388245104346,4156720.096620406955481
330242.266142039909028,4156720.295986519195139
330242.297184869938064,4156720.517363937571645
330242.345898423460312,4156720.738380109891295
330242.386003448627889,4156720.970672868192196
330242.416819437232334,4156721.180954322684556
330242.428830517863389,4156721.336117202416062
330242.449903798056766,4156721.502195420209318
330242.470977075456176,4156721.668273641727865
330242.501339386391919,4156721.856363165657967
330242.532155370456167,4156722.066644621547312
330242.580868909368291,4156722.287660794332623
330242.621200763038360,4156722.531049520242959
330242.678295983001590,4156722.729693141300231
330242.707750941859558,4156722.873398810159415
330242.746268093236722,4156723.028019820339978
330242.775723050232045,4156723.171725489199162
330242.780032949813176,4156723.382548813242465
330242.811302597634494,4156723.615022198297083
330242.851180765253957,4156723.836218995042145
330242.873841889435425,4156724.079968967940658
330242.949741995777003,4156724.333731167484075
330242.989166484447196,4156724.532736035995185
330243.028364134952426,4156724.720644941553473
330243.039694694336504,4156724.842519929166883
330243.052613111794926,4156725.042066665366292
330243.083655912545510,4156725.263444086071104
330243.106090192683041,4156725.496098095085472
330243.137359827873297,4156725.728571481071413
330243.177691655931994,4156725.971960207913071
330243.217116134357639,4156726.170965078752488
330243.228219854063354,4156726.281744100153446
330243.221199190476909,4156726.370692439842969
330243.242499283864163,4156726.547866625245661
330243.273088406363968,4156726.747052116785198
330243.268562941695563,4156726.958056065719575
330243.281708190683275,4156727.168698768131435
330243.312750981654972,4156727.390076190233231
330243.335185254109092,4156727.622730200644583
330243.355351161910221,4156727.744424565229565
330243.394548794371076,4156727.932333471719176
330243.424684235826135,4156728.109327035956085
330243.455046514805872,4156728.297416565474123
330243.494017307122704,4156728.474229507613927
330243.524606420076452,4156728.673415003344417
330243.537297986214980,4156728.861865776125342
330243.548174864554312,4156728.961548835039139
330243.568113933433779,4156729.072147234808654
330243.599156713578850,4156729.293524657841772
330243.665087227476761,4156729.491987665183842
330243.694995826110244,4156729.657885265536606
330243.733966609113850,4156729.834698210004717
330243.755266688182019,4156730.011872397735715
330243.794691142975353,4156730.210877271369100
330243.814630204578862,4156730.321475671604276
330243.871725356206298,4156730.520119300577790
330243.902768125699367,4156730.741496725473553
330243.960090111126192,4156730.951236320193857
330243.998834050900768,4156731.116953299846500
330244.037351151404437,4156731.271574317477643
330244.058424386894330,4156731.437652540858835
330244.079724457464181,4156731.614826729986817
330244.118922064080834,4156731.802735639736056
330244.157892831368372,4156731.979548586066812
330244.188708755013067,4156732.189830045681447
330244.219297842006199,4156732.389015545137227
330244.258268607547507,4156732.565828489605337
330244.297239369479939,4156732.742641436401755
330244.318539433705155,4156732.919815625064075
330244.330777313909493,4156733.086074471473694
330244.334633517079055,4156733.274705869145691
330244.347325067850761,4156733.463156644720584
330244.377914148615673,4156733.662342142313719
330244.408730065915734,4156733.872623604256660
330244.447927656001411,4156734.060532516334206
330244.467186197405681,4156734.137843024916947
330244.488259423582349,4156734.303921250626445
330244.483053440577351,4156734.481637304648757
330244.451114585972391,4156734.648799259681255
330244.472641480562743,4156734.837069414090365
330244.512065901653841,4156735.036074291914701
330244.525211121770553,4156735.246716996189207
330244.573470885807183,4156735.445541250985116
330244.603606286807917,4156735.622534819878638
330244.633741686877329,4156735.799528389703482
330244.663650252972730,4156735.965425994712859
330244.684950306313112,4156736.142600184772164
330244.706704029405955,4156736.341966305859387
330244.728230916662142,4156736.530236461199820
330244.767882163985632,4156736.740337304305285
330244.798471228510607,4156736.939522803295404
330244.828833456849679,4156737.127612337004393
330244.858742013806477,4156737.293509943876415
330244.888650572276674,4156737.459407548420131
330244.909723784308881,4156737.625485775526613
330244.940312843769789,4156737.824671275448054
330244.988345754798502,4156738.012399569619447
330245.063338358886540,4156738.221777928993106
330245.111598098068498,4156738.420602185651660
330245.133124976535328,4156738.608872342389077
330245.162806689622812,4156738.763673985376954
330245.201323743502144,4156738.918295005336404
330245.231685958802700,4156739.106384542305022
330245.262275009881705,4156739.305570042692125
330245.266131199779920,4156739.494201442226768
330245.305782422656193,4156739.704302287194878
330245.327762962609995,4156739.914764373563230
330245.331619151635095,4156740.103395772166550
330245.352919189026579,4156740.280569965951145
330245.365157046529930,4156740.446828814223409
330245.386457082931884,4156740.624003006611019
330245.417046125163324,4156740.823188507929444
330245.430191322055180,4156741.033831215463579
330245.461007197154686,4156741.244112682063133
330245.473925558500923,4156741.443659425247461
330245.513349938322790,4156741.642664305865765
330245.552320645307191,4156741.819477257784456
330245.564331666624639,4156741.974640143569559
330245.594240198843181,4156742.140537751838565
330245.606478056055494,4156742.306796600576490
330245.610107407323085,4156742.484332035295665
330245.631634268676862,4156742.672602193895727
330245.662450135743711,4156742.882883661426604
330245.711163510452025,4156743.103899852372706
330245.759196382481605,4156743.291628150269389
330245.780496405321173,4156743.468802342657000
330245.828075603349134,4156743.634338712319732
330245.857984128990211,4156743.800236321054399
330245.897408490360249,4156743.999241204001009
330245.910100007778965,4156744.187691983301193
330245.958586536697112,4156744.397612211760134
330246.007073065848090,4156744.607532439287752
330246.072776593500748,4156744.794899499043822
330246.120355782331899,4156744.960435867775232
330246.150264297029935,4156745.126333478838205
330246.171337478212081,4156745.292411708272994
330246.192637488129549,4156745.469585903454572
330246.205329001415521,4156745.658036684617400
330246.244980182731524,4156745.868137533310801
330246.266960694396403,4156746.078599622938782
330246.288941205246374,4156746.289061712566763
330246.301405882579274,4156746.466416527517140
330246.313643721339758,4156746.632675378583372
330246.326108395936899,4156746.810030194930732
330246.320902404142544,4156746.987746250815690
330246.333593912422657,4156747.176197031047195
330246.355574423039798,4156747.386659120675176
330246.386390263214707,4156747.596940591465682
330246.426041434402578,4156747.807041440159082
330246.447341438732110,4156747.984215636737645
330246.459579276852310,4156748.150474487803876
330246.480879282462411,4156748.327648685313761
330246.502406118903309,4156748.515918845776469
330246.524613455752842,4156748.737476901616901
330246.564264622458722,4156748.947577752172947
330246.604369452572428,4156749.179870532359928
330246.662144941859879,4156749.411802073474973
330246.718786263139918,4156749.588253792840987
330246.739859426044859,4156749.754332025069743
330246.752097258460708,4156749.920590876601636
330246.773397253826261,4156750.097765073645860
330246.777480256394483,4156750.297492437995970
330246.799007084220648,4156750.485762601252645
330246.803090086672455,4156750.685489966999739
330246.834132745221723,4156750.906867404468358
330246.855659571359865,4156751.095137566328049
330246.886248558759689,4156751.294323073234409
330246.907775383326225,4156751.482593236025423
330246.911631551105529,4156751.671224637888372
330246.942220538272522,4156751.870410144794732
330246.954912031185813,4156752.058860926888883
330246.994563177460805,4156752.268961780704558
330247.016543665318750,4156752.479423873126507
330247.055967973254155,4156752.678428761661053
330247.059370472561568,4156752.844868233427405
330247.071608300902881,4156753.011127085890621
330247.092908286489546,4156753.188301283866167
330247.078866966301575,4156753.366197959519923
330247.073660970898345,4156753.543914015404880
330247.086579298949800,4156753.743460762780160
330247.108559783431701,4156753.953922856133431
330247.121251275180839,4156754.142373638693243
330247.124653774895705,4156754.308813111390918
330247.136891599744558,4156754.475071964319795
330247.149129424360581,4156754.641330818179995
330247.152985590510070,4156754.829962219577283
330247.130335783353075,4156755.019135479349643
330247.134191950492095,4156755.207766882143915
330247.120604302966967,4156755.407855488359928
330247.124460470804479,4156755.596486889757216
330247.110419155738782,4156755.774383565876633
330247.095924176857807,4156755.930088312830776
330247.090491355571430,4156756.096708405762911
330247.076450045104139,4156756.274605082813650
330247.053800246096216,4156756.463778343982995
330247.039758937666193,4156756.641675020102412
330247.008727483509574,4156756.853220830205828
330247.012583655770868,4156757.041852233931422
330246.998996017500758,4156757.241940840613097
330246.993790034786798,4156757.419656898360699
330246.979748730664141,4156757.597553574945778
330246.938747792912181,4156757.753800183068961
330246.916098003624938,4156757.942973444703966
330246.866715415788349,4156758.121592599432915
330246.808724345639348,4156758.311488343402743
330246.768403917783871,4156758.501022844109684
330246.736918815062381,4156758.690376727841794
330246.696144725196064,4156758.857719302177429
330246.655824303510599,4156759.047253804747015
330246.597606411669403,4156759.226053582504392
330246.530780035187490,4156759.416129948105663
330246.481624301231932,4156759.605845072772354
330246.423860087292269,4156759.806836783885956
330246.366095876437612,4156760.007828494068235
330246.316713315900415,4156760.186447656247765
330246.257814934186172,4156760.331959543284029
330246.198916556895711,4156760.477471432182938
330246.131182861048728,4156760.623163940850645
330246.046232201217208,4156760.791409621015191
330245.978952181641944,4156760.959294063039124
330245.903063684585504,4156761.138455090112984
330245.826948353205808,4156761.306520152837038
330245.750833025085740,4156761.474585216026753
330245.682872512843460,4156761.609181764535606
330245.605849847313948,4156761.732862970791757
330245.519991866894998,4156761.856724799145013
330245.408081609813962,4156762.003320420626551
330245.313841990893707,4156762.149554802104831
330245.211220731493086,4156762.318161737173796
330245.099990996415727,4156762.498045260086656
330245.006205062498339,4156762.666471574921161
330244.911965458828490,4156762.812705961987376
330244.826788011763711,4156762.969855693168938
330244.741383730957750,4156763.115909459535033
330244.629473505774513,4156763.262505094520748
330244.518016959540546,4156763.431292661931366
330244.415849408775102,4156763.622091536875814
330244.295784394606017,4156763.802155694458634
330244.193163178046234,4156763.970762643031776
330244.089861451706383,4156764.106081699486822
330243.986332890461199,4156764.230304790660739
330243.882804332359228,4156764.354527883231640
330243.752996672352310,4156764.490388812031597
330243.623642694088630,4156764.648441674187779
330243.503124032868072,4156764.806313914246857
330243.364934750483371,4156764.964547403156757
330243.235580787295476,4156765.122600272763520
330243.132505931018386,4156765.269015305675566
330243.029204238904640,4156765.404334376566112
330242.916613554931246,4156765.517642141319811
330242.795414402789902,4156765.642226496711373
330242.657225148286670,4156765.800460000056773
330242.527871209953446,4156765.958512881305069
330242.398744119447656,4156766.127661728300154
330242.260554880835116,4156766.285895238630474
330242.130747276300099,4156766.421756196301430
330242.027672456461005,4156766.568171243648976
330241.906246492289938,4156766.681659649126232
330241.785274216439575,4156766.817339987028390
330241.638022845727392,4156766.964658168610185
330241.508442103862762,4156767.111615101341158
330241.370026057236828,4156767.258752663154155
330241.231610015616752,4156767.405890225898474
330241.119926755491178,4156767.563581877853721
330241.007789814786520,4156767.699081601575017
330240.895652875537053,4156767.834581327158958
330240.774680633679964,4156767.970261680427939
330240.627202458679676,4156768.106483915820718
330240.488559601537418,4156768.242525528185070
330240.350370433530770,4156768.400759073439986
330240.221016583556775,4156768.558811992872506
330240.109106515243184,4156768.705407695844769
330240.005351229454391,4156768.818534876219928
330239.892760636401363,4156768.931842685677111
330239.779943202272989,4156769.034054533578455
330239.632238218444400,4156769.159180823713541
330239.502657549688593,4156769.306137789506465
330239.355633109342307,4156769.464551980141550
330239.217443986213766,4156769.622785545419902
330239.088090177509002,4156769.780838484875858
330238.966664301464334,4156769.894326936453581
330238.863135891850106,4156770.018550097476691
330238.750772176776081,4156770.142953890375793
330238.603294074186124,4156770.279176165815443
330238.464424441161100,4156770.404121848288924
330238.317400040570647,4156770.562536059413105
330238.170148801524192,4156770.709854307584465
330238.049403491546400,4156770.856630669441074
330237.927750796545297,4156770.959023172035813
330237.814706569770351,4156771.050139082130045
330237.710724498087075,4156771.152170329820365
330237.571401196299121,4156771.254924098029733
330237.415087827830575,4156771.391327025834471
330237.258320766733959,4156771.505538024939597
330237.093398946744855,4156771.653217555955052
330236.946147748851217,4156771.800535826943815
330236.815886624855921,4156771.914204943925142
330236.694233962683938,4156772.016597467008978
330236.573034998727962,4156772.141181921586394
330236.433938578586094,4156772.255031675100327
330236.276717851113062,4156772.347050764132291
330236.128786129935179,4156772.461081155110151
330235.954348493891302,4156772.575653445441276
330235.806416783307213,4156772.689683843404055
330235.667093532742001,4156772.792437646072358
330235.527543433185201,4156772.884095485787839
330235.405437100213021,4156772.964296096935868
330235.265887008630671,4156773.055953941307962
330235.108439455623738,4156773.136877089273185
330234.951445609796792,4156773.239992169663310
330234.776781154680066,4156773.343468520790339
330234.628622622112744,4156773.446402973961085
330234.480464090884198,4156773.549337432254106
330234.349976175930351,4156773.651910623535514
330234.219034557812847,4156773.732291887048632
330234.070649186731316,4156773.824130387045443
330233.904366354341619,4156773.905234192498028
330233.747145684785210,4156773.997253331355751
330233.572027554037049,4156774.078537776600569
330233.397136281942949,4156774.170918193180114
330233.239688767178450,4156774.251841377466917
330233.108293463999871,4156774.310030727647245
330232.976898162625730,4156774.368220081087202
330232.827605398022570,4156774.415674742776901
330232.643198271631263,4156774.474947913084179
330232.458564293337986,4156774.523125122301280
330232.274384028569330,4156774.593494267202914
330232.072533156024292,4156774.664224687963724
330231.896961343940347,4156774.723317240830511
330231.747668593190610,4156774.770771920215338
330231.589313682226930,4156774.807311275973916
330231.431185630499385,4156774.854946598410606
330231.255386970238760,4156774.902943199500442
330231.070979864336550,4156774.962216405663639
330230.886572760820854,4156775.021489616483450
330230.693557212711312,4156775.092039434704930
330230.509150116587989,4156775.151312653906643
330230.342186772963032,4156775.199128635693341
330230.192894036066718,4156775.246583345811814
330230.035219712532125,4156775.316410627681762
330229.850358907249756,4156775.353491930291057
330229.656662802211940,4156775.390753876883537
330229.463647271739319,4156775.461303724907339
330229.252734278910793,4156775.521118888165802
330229.042048147995956,4156775.592030023690313
330228.848578908247873,4156775.640387955587357
330228.681842441903427,4156775.699299938045442
330228.532549722003751,4156775.746754677500576
330228.364905817608815,4156775.761282802559435
330228.170982864452526,4156775.787448818795383
330227.986575798946433,4156775.846722096670419
330227.767054380266927,4156775.917813905980438
330227.556141409149859,4156775.977629113476723
330227.380569654575083,4156776.036721763201058
330227.230823226273060,4156776.061984595842659
330227.055024609202519,4156776.109981285873801
330226.869936971692368,4156776.135966692119837
330226.684849332901649,4156776.161952101159841
330226.490926392376423,4156776.188118156976998
330226.288621875515673,4156776.236656791064888
330226.077482058200985,4156776.285376072861254
330225.893075014173519,4156776.344649396836758
330225.734493291936815,4156776.370092897675931
330225.567303131683730,4156776.406813012901694
330225.382215501449537,4156776.432798451744020
330225.188065705471672,4156776.447868573945016
330224.985534336301498,4156776.485311273485422
330224.765332363895141,4156776.523115268908441
330224.554192560724914,4156776.571834588889033
330224.369558666949160,4156776.620011980645359
330224.202141648507677,4156776.645636158064008
330224.025889330776408,4156776.671440982725471
330223.840801709447987,4156776.697426456958055
330223.629435048555024,4156776.735049834474921
330223.418068389233667,4156776.772673219442368
330223.198320161027368,4156776.832669185940176
330222.987180372816510,4156776.881388547364622
330222.785102758673020,4156776.941023233812302
330222.626747919712216,4156776.977562760468572
330222.486063688178547,4156777.013741000555456
330222.318646681495011,4156777.039365215692669
330222.133559073903598,4156777.065350726712495
330221.931254596100189,4156777.113889469299465
330221.729403862846084,4156777.184620147570968
330221.509428786230274,4156777.233520193956792
330221.307351189432666,4156777.293154915794730
330221.140387930208817,4156777.340971086174250
330220.982033104519360,4156777.377510647289455
330220.814162370050326,4156777.380942961201072
330220.620239469106309,4156777.407109155785292
330220.417935008881614,4156777.455647936090827
330220.215403679758310,4156777.493090753909200
330220.003583308076486,4156777.508522294461727
330219.809660411672667,4156777.534688508138061
330219.633408119319938,4156777.560493427794427
330219.457382702035829,4156777.597394315060228
330219.298574142449070,4156777.611741977278143
330219.113486553484108,4156777.637727558612823
330218.919790532207116,4156777.674989757128060
330218.708650784858037,4156777.723709229845554
330218.497057293076068,4156777.750236774329096
330218.294752853107639,4156777.798775606323034
330218.118954316945747,4156777.846772489137948
330217.960372639354318,4156777.872216142248362
330217.819234688533470,4156777.886202529538423
330217.643209284287877,4156777.923103458248079
330217.431842674268410,4156777.960726997349411
330217.220702940947376,4156778.009446505457163
330217.009336332266685,4156778.047070055734366
330216.798196602961980,4156778.095789576414973
330216.604727478057612,4156778.144147797953337
330216.419639906147495,4156778.170133438427001
330216.261285112239420,4156778.206673090346158
330216.076197540154681,4156778.232658738736063
330215.873439369373955,4156778.259005697444081
330215.680197129608132,4156778.318459905683994
330215.442778385942802,4156778.378817389253527
330215.240247097564861,4156778.416260330006480
330215.064448586548679,4156778.464257278945297
330214.914929105842020,4156778.500616303179413
330214.765636504685972,4156778.548071294091642
330214.598219544393942,4156778.573695667553693
330214.404296683147550,4156778.599862008821219
330214.201765401230659,4156778.637304975185543
330213.982017278554849,4156778.697301189880818
330213.788775062537752,4156778.756755443755537
330213.613203445507679,4156778.815848389640450
330213.445786495227367,4156778.841472786385566
330213.313710747344885,4156778.866374560166150
330213.172572819283232,4156778.880361028015614
330212.987485268211458,4156778.906346745789051
330212.785407760471571,4156778.965981678571552
330212.565659654908814,4156779.025977932382375
330212.354293089127168,4156779.063601602800190
330212.178494607564062,4156779.111598613206297
330212.019459202187136,4156779.114850448444486
330211.878548159438651,4156779.139932904392481
330211.711131216841750,4156779.165557335596532
330211.516754611628130,4156779.169531813822687
330211.313996467739344,4156779.195878886152059
330211.093567729170900,4156779.222587281372398
330210.873592754360288,4156779.271487613208592
330210.688958986429498,4156779.319665314629674
330210.538758881797548,4156779.322736520320177
330210.388785663584713,4156779.336903695017099
330210.230204028019216,4156779.362347496673465
330210.027445893501863,4156779.388694602996111
330209.815852459985763,4156779.415222370065749
330209.578433783841319,4156779.475580023135990
330209.349396639270708,4156779.513565091416240
330209.155700695759151,4156779.550827521365136
330208.988056880887598,4156779.565356043167412
330208.820413068635389,4156779.579884568229318
330208.643707068171352,4156779.583497791085392
