X(E/m),Y(N/m)
330199.045931099914014,4156782.244089974556118
330198.887349543161690,4156782.269533996935934
330198.729221789631993,4156782.317169954534620
330198.562031837995164,4156782.353890619706362
330198.403677187103312,4156782.390430618543178
330198.245322535221931,4156782.426970618776977
330198.078132589755114,4156782.463691296055913
330197.920004841522314,4156782.511327268555760
330197.752587995142676,4156782.536951986607164
330197.594233350479044,4156782.573491998016834
330197.444714004115667,4156782.609851341694593
330197.277524062665179,4156782.646572034340352
330197.127777816611342,4156782.671835416462272
330196.978031568811275,4156782.697098800446838
330196.828285321884323,4156782.722362190485001
330196.687374374887440,4156782.747444907203317
330196.537401228793897,4156782.761612335219979
330196.396490282961167,4156782.786695055197924
330196.246517135528848,4156782.800862488802522
330196.105606190976687,4156782.825945215299726
330195.946797747747041,4156782.840293329674751
330195.770318711176515,4156782.855002793949097
330195.593839677225333,4156782.869712264277041
330195.417133736948017,4156782.873325771652162
330195.249716905178502,4156782.898950539063662
330195.073010965250432,4156782.902564052958041
330194.896531930542551,4156782.917273537721485
330194.720279801636934,4156782.943078992888331
330194.535192379262298,4156782.969065126497298
330194.358713346300647,4156782.983774623833597
330194.182461219897959,4156783.009580090176314
330194.005982190254144,4156783.024289593100548
330193.829730065364856,4156783.050095065962523
330193.644642644794658,4156783.076081221457571
330193.459555225155782,4156783.102067380212247
330193.283076195628382,4156783.116776898968965
330193.089153483277187,4156783.142943744547665
330192.904066066141240,4156783.168929916340858
330192.718978649994824,4156783.194916091393679
330192.533891236991622,4156783.220902271103114
330192.357639119261876,4156783.246707777027041
330192.172551705851220,4156783.272693964187056
330191.987464293371886,4156783.298680156935006
330191.802376881882083,4156783.324666352011263
330191.626124769973103,4156783.350471872836351
330191.440810450469144,4156783.365362110082060
330191.255723041540477,4156783.391348319128156
330191.079244021733757,4156783.406057886313647
330190.894156614376698,4156783.432044101879001
330190.708615386276506,4156783.435838390607387
330190.523301069159061,4156783.450728649273515
330190.337986752507277,4156783.465618911664933
330190.143837142211851,4156783.480689859949052
330189.958295914693736,4156783.484484164509922
330189.781816895352677,4156783.499193759169430
330189.587667283951305,4156783.514264720492065
330189.402579884044826,4156783.540250969585031
330189.208430271479301,4156783.555321940220892
330189.014280663919635,4156783.570392913650721
330188.820357967866585,4156783.596559860277921
330188.626435272861272,4156783.622726809699088
330188.441347874933854,4156783.648713081609458
330188.247425181907602,4156783.674880040343851
330188.044667193491478,4156783.701227687299252
330187.850744504714385,4156783.727394656278193
330187.656821814482100,4156783.753561628516763
330187.462899125297554,4156783.779728606343269
330187.268976437160745,4156783.805895587895066
330187.066445369506255,4156783.843339225277305
330186.872749599569943,4156783.880602182820439
330186.669991618895438,4156783.906949864700437
330186.467460555722937,4156783.944393516518176
330186.273764790035784,4156783.981656488496810
330186.062171516939998,4156784.008184868376702
330185.868475756375119,4156784.045447851531208
330185.674553077376913,4156784.071614870335907
330185.471795103454497,4156784.097962581086904
330185.268810212495737,4156784.113214329350740
330185.065825321944430,4156784.128466083668172
330184.871902646438684,4156784.154633122496307
330184.668917757109739,4156784.169884885661304
330184.466159787552897,4156784.196232620161027
330184.263174899446312,4156784.211484394967556
330184.060416931577493,4156784.237832139711827
330183.857432044693269,4156784.253083922434598
330183.654447158332914,4156784.268335710279644
330183.451689195237122,4156784.294683471322060
330183.257539603509940,4156784.309754582121968
330183.054554721107706,4156784.325006384402514
330182.851796758186538,4156784.351354158483446
330182.648811874678358,4156784.366605972871184
330182.454662287316751,4156784.381677102297544
330182.260739622637630,4156784.407844200730324
330182.057981663267128,4156784.434191995766014
330181.863832077826373,4156784.449263138696551
330181.669909415824804,4156784.475430253427476
330181.475986757024657,4156784.501597371418029
330181.290899392450228,4156784.527583803515881
330181.096976733417250,4156784.553750931750983
330180.902827151177917,4156784.568822097033262
330180.708904493774753,4156784.594989233184606
330180.514981837361120,4156784.621156374458224
330180.321059181820601,4156784.647323519922793
330180.118301234208047,4156784.673671361524612
330179.932986950851046,4156784.688561858609319
330179.739291223639157,4156784.725824984721839
330179.545368571998551,4156784.751992147881538
330179.342610626074020,4156784.778340009506792
330179.148687976528890,4156784.804507183376700
330178.955219181254506,4156784.852866293862462
330178.752461238880642,4156784.879214170388877
330178.558992449310608,4156784.927573289256543
330178.365296732168645,4156784.964836448896676
330178.162992649129592,4156785.013376272283494
330177.969523863226641,4156785.061735406517982
330177.775828151148744,4156785.098998578730971
330177.564688778948039,4156785.147719110827893
330177.380055293906480,4156785.195897564757615
330177.177978150080889,4156785.255533379968256
330176.975447150121909,4156785.292977265082300
330176.782432235486340,4156785.363528361544013
330176.588963466347195,4156785.411887527909130
330176.395948557299562,4156785.482438633684069
330176.202706720912829,4156785.541893776971847
330176.018754042976070,4156785.623360160738230
330175.825739143067040,4156785.693911278154701
330175.641786474036053,4156785.775377672165632
330175.439936283859424,4156785.846109497360885
330175.256210553285200,4156785.938671866431832
330175.054587304242887,4156786.020499666687101
330174.861799352802336,4156786.102146775461733
330174.678073631715961,4156786.194709156639874
330174.476450393791310,4156786.276536970399320
330174.274827159708366,4156786.358364792075008
330174.082266158715356,4156786.451107886154205
330173.898313519661315,4156786.532574318815023
330173.705752524314448,4156786.625317420810461
330173.512964599009138,4156786.706964561715722
330173.320176677312702,4156786.788611706346273
330173.119007335102651,4156786.892631489317864
330172.935054714442231,4156786.974097944796085
330172.733204575779382,4156787.044829837512225
330172.548798093397636,4156787.104104368016124
330172.347174896392971,4156787.185932236257941
330172.144643959472887,4156787.223376241978258
330171.942339960252866,4156787.271916219498962
330171.739809026708826,4156787.309360236860812
330171.537278094794601,4156787.346804258413613
330171.325457997387275,4156787.362237053457648
330171.122927068034187,4156787.399681083858013
330170.920623077778146,4156787.448221087921411
330170.718092151801102,4156787.485665129963309
330170.506725934625138,4156787.523289879318327
330170.304421950248070,4156787.571829897351563
330170.093055736622773,4156787.609454658813775
330169.890751756145619,4156787.657994686160237
330169.679385546012782,4156787.695619457401335
330169.476854630105663,4156787.733063529245555
330169.265488423174247,4156787.770688309799880
330169.063184450438712,4156787.819228359032422
330168.851818246999756,4156787.856853150762618
330168.658122630091384,4156787.894116539973766
330168.446529489010572,4156787.920645374804735
330168.243998582474887,4156787.958089478313923
330168.041467679839116,4156787.995533585548401
330167.856380419339985,4156788.021520320791751
330167.662457867525518,4156788.047687767073512
330167.468535316758789,4156788.073855217080563
330167.274612766923383,4156788.100022670812905
330167.071627983008511,4156788.115274869836867
330166.868870142614469,4156788.141623038798571
330166.665885359921958,4156788.156875248067081
330166.463127521332353,4156788.183223426807672
330166.269204978132620,4156788.209390905220062
330166.057157961069606,4156788.213727868162096
330165.854400122771040,4156788.240076063666493
330165.651415342988912,4156788.255328297615051
330165.439822216460016,4156788.281857209745795
330165.228002145770006,4156788.297290158923715
330165.025244315504096,4156788.323638375382870
330164.822486484015826,4156788.349986595567316
330164.610666415304877,4156788.365419561974704
330164.399073293549009,4156788.391948501579463
330164.196315462584607,4156788.418296737596393
330163.993557637208141,4156788.444644977804273
330163.790799810551107,4156788.470993223134428
330163.579206692869775,4156788.497522183693945
330163.376221920538228,4156788.512774472590536
330163.164855752722360,4156788.550399411004037
330162.962097930256277,4156788.576747676357627
330162.750504816765897,4156788.603276657406241
330162.547746996278875,4156788.629624934401363
330162.336380834109150,4156788.667249893769622
330162.133623015950434,4156788.693598180077970
330161.930865198723041,4156788.719946471508592
330161.728334332583472,4156788.757390734273940
330161.516968176234514,4156788.795015714596957
330161.314210362732410,4156788.821364022325724
330161.111679501074832,4156788.858808299992234
330160.908921689842828,4156788.885156617965549
330160.706617782241665,4156788.933696873486042
330160.503859973629005,4156788.960045198909938
330160.301556069753133,4156789.008585464674979
330160.098798263759818,4156789.034933802206069
330159.905102702672593,4156789.072197397239506
330159.702571851550601,4156789.109641710296273
330159.508876295760274,4156789.146905315108597
330159.324016030644998,4156789.183988211210817
330159.130320475436747,4156789.221251822542399
330158.936397968209349,4156789.247419473715127
330158.751764661050402,4156789.295598349533975
330158.557842158421408,4156789.321766009554267
330158.373208854696713,4156789.369944892358035
330158.188121643615887,4156789.395931846927851
330157.994426097138785,4156789.433195488061756
330157.817947224015370,4156789.447905765846372
330157.633086973335594,4156789.484988699667156
330157.447999766154680,4156789.510975669603795
330157.262912559905089,4156789.536962644662708
330157.068990065716207,4156789.563130339607596
330156.875067568034865,4156789.589298039674759
330156.681145075825043,4156789.615465742535889
330156.487222582334653,4156789.641633452381939
330156.284237841551658,4156789.656885917298496
330156.099150640715379,4156789.682872916106135
330155.904774234280922,4156789.686848705168813
330155.702016453025863,4156789.713197151198983
330155.507867007516325,4156789.728268914856017
330155.304882267140783,4156789.743521403986961
330155.110732822562568,4156789.758593177422881
330154.916583376238123,4156789.773664955515414
330154.713825598882977,4156789.800013425759971
330154.519676153664477,4156789.815085213631392
330154.316918378055561,4156789.841433693189174
330154.122768934117630,4156789.856505489442497
330153.920011160196736,4156789.882853979244828
330153.726315638865344,4156789.920117719564587
330153.523784830467775,4156789.957562185823917
330153.321027057943866,4156789.983910689596087
330153.118496250128374,4156790.021355164702982
330152.924800736946054,4156790.058618925511837
330152.713207679393236,4156790.085148165468127
330152.519285204471089,4156790.111315967049450
330152.325816655589733,4156790.159675708971918
330152.123058892437257,4156790.186024241615087
330151.929363384027965,4156790.223288025241345
330151.726832586573437,4156790.260732534341514
330151.533137081190944,4156790.297996327746660
330151.339668541273568,4156790.346356091555208
330151.145973041362595,4156790.383619894739240
330150.952504505228717,4156790.431979667861015
330150.758582041598856,4156790.458147510886192
330150.564659579016734,4156790.484315359499305
330150.370964082598221,4156790.521579179912806
330150.177268587751314,4156790.558843004982919
330149.974283872463275,4156790.574095623567700
330149.780361414072104,4156790.600263490807265
330149.568768376135267,4156790.626792810391635
330149.383681212202646,4156790.652779962401837
330149.172315143165179,4156790.690405262168497
330148.969557398813777,4156790.716753872111440
330148.766799655451905,4156790.743102488107979
330148.555206623044796,4156790.769631835632026
330148.352675849804655,4156790.807076428551227
330148.140855851466767,4156790.822509818244725
330147.929489790694788,4156790.860135147813708
330147.735567342780996,4156790.886303063947707
330147.533036574954167,4156790.923747677356005
330147.330278839333914,4156790.950096328277141
330147.118685814784840,4156790.976625710725784
330146.924763371120207,4156791.002793646883219
330146.712943378486671,4156791.018227072432637
330146.519020936568268,4156791.044395016040653
330146.316263205721043,4156791.070743693504483
330146.122340767993592,4156791.096911646891385
330145.919356065802276,4156791.112164366059005
330145.716598337749019,4156791.138513056561351
330145.513613641145639,4156791.153765784110874
330145.310855914838612,4156791.180114485789090
330145.107644244912080,4156791.184271256905049
330144.904886520118453,4156791.210619969293475
330144.701901823515072,4156791.225872717797756
330144.507752417004667,4156791.240944741759449
330144.313829984515905,4156791.267112736590207
330144.119453605555464,4156791.271088801324368
330143.934593438054435,4156791.308172044344246
330143.731835718441289,4156791.334520785603672
330143.537913291773293,4156791.360688798595220
330143.343990863882937,4156791.386856816243380
330143.141233147296589,4156791.413205571472645
330142.938475431757979,4156791.439554330427200
330142.744553006778006,4156791.465722364373505
330142.542022268986329,4156791.503167099785060
330142.348099846276455,4156791.529335141647607
330142.163012714008801,4156791.555322457104921
330141.960481980349869,4156791.592767206951976
330141.775394852505997,4156791.618754530791193
330141.581699411035515,4156791.656018557026982
330141.396612283075228,4156791.682005888782442
330141.202689868980087,4156791.708173958584666
330141.008767451276071,4156791.734342031646520
330140.832515617774334,4156791.760148642119020
330140.638593204319477,4156791.786316724494100
330140.453279102453962,4156791.801208110526204
330140.259356690687127,4156791.827376200817525
330140.074042589985766,4156791.842267593368888
330139.888728492020164,4156791.857158992439508
330139.703414392133709,4156791.872050394304097
330139.518100292829331,4156791.886941800825298
330139.323950906866230,4156791.902013946790248
330139.129801516886801,4156791.917086097411811
330138.926589861977845,4156791.921243020333350
330138.741275764186867,4156791.936134444084018
330138.547353358706459,4156791.962302575353533
330138.353203972801566,4156791.977374743204564
330138.159281569009181,4156792.003542884252965
330137.974194457696285,4156792.029530292376876
330137.771436764393002,4156792.055879180785269
330137.577741348301060,4156792.093143301550299
330137.374983657384291,4156792.119492198340595
330137.172679937910289,4156792.168033034540713
330136.961086962837726,4156792.194562679156661
330136.749720972322393,4156792.232188296038657
330136.547417256282642,4156792.280729149002582
330136.336051269317977,4156792.318354776129127
330136.133520572795533,4156792.355799671262503
330135.930989877902903,4156792.393244570121169
330135.737294473394286,4156792.430508736521006
330135.543372085143346,4156792.456676938571036
330135.358284988906235,4156792.482664404902607
330135.164362600422464,4156792.508832618594170
330134.988110794802196,4156792.534639352466911
330134.793961424147710,4156792.549711603671312
330134.591203751857392,4156792.576060571242124
330134.406116657890379,4156792.602048059925437
330134.220802580064628,4156792.616939584258944
330134.036169462138787,4156792.665119015611708
330133.842247082735412,4156792.691287260036916
330133.657159992668312,4156792.717274764552712
330133.463237615069374,4156792.743443015962839
330133.287212803901639,4156792.780345756094903
330133.128631584695540,4156792.805791047401726
330132.934255232685246,4156792.809767376165837
330132.749168147100136,4156792.835754902102053
330132.546637474792078,4156792.873199884779751
330132.325755258498248,4156792.877718456089497
330132.132059879193548,4156792.914982706774026
330131.938364496920258,4156792.952246961183846
330131.753050428349525,4156792.967138542793691
330131.568417329690419,4156793.015318029560149
330131.382876269635744,4156793.019113652408123
330131.197789191734046,4156793.045101212337613
330131.012929108343087,4156793.082184744533151
330130.819006744190119,4156793.108353058341891
330130.624857389251702,4156793.123425409197807
330130.440224299323745,4156793.171604923438281
330130.255137228756212,4156793.197592504322529
330130.087720733426977,4156793.223218599800020
330129.964480681985151,4156793.247940970119089
330129.849848924146499,4156793.261386631056666
330129.788001907058060,4156793.262651850003749
330129.761723033268936,4156793.274290055967867
330129.752887747366913,4156793.274470801930875
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.744052456982899,4156793.274651546962559
330129.743825463927351,4156793.263555578887463
330129.744052456982899,4156793.274651546962559
330129.743825463927351,4156793.263555578887463
330129.744052456982899,4156793.274651546962559
