X(E/m),Y(N/m)
330333.476353700505570,4156692.178950519300997
330333.485415802046191,4156692.189865957014263
330333.476580413815100,4156692.190046481322497
330333.476580413815100,4156692.190046481322497
330333.476580413815100,4156692.190046481322497
330333.485415802046191,4156692.189865957014263
330333.476580413815100,4156692.190046481322497
330333.485415802046191,4156692.189865957014263
330333.485415802046191,4156692.189865957014263
330333.485415802046191,4156692.189865957014263
330333.485415802046191,4156692.189865957014263
330333.476580413815100,4156692.190046481322497
330333.476580413815100,4156692.190046481322497
330333.476580413815100,4156692.190046481322497
330333.476580413815100,4156692.190046481322497
330333.476580413815100,4156692.190046481322497
330333.476580413815100,4156692.190046481322497
330333.476580413815100,4156692.190046481322497
330333.476580413815100,4156692.190046481322497
330333.485415802046191,4156692.189865957014263
330333.485415802046191,4156692.189865957014263
330333.476580413815100,4156692.190046481322497
330333.485415802046191,4156692.189865957014263
330333.485415802046191,4156692.189865957014263
330333.485415802046191,4156692.189865957014263
330333.485415802046191,4156692.189865957014263
